Filename:	C:\Users\DSC\Desktop\MD\G7\G7-pet-tga.t6d 
Operator ID:	MD 
Sample ID:	G7-PET 
Comment: 	 
Serial Number:	016120108 
Data Collected:	09.03.2026 10:32:07 
Sample Weight:	2.644 mg 
Display Weight:	2.644 
Validation 
Validated:	No 
By:	 
Date:	 
Calibration Information 
Filename:	C:\Program Files (x86)\PerkinElmer\Pyris\Calibrations\05_Okt_2017.t6c 
Date/Time:	 
Initial Conditions 
Temperature:	 30.00 °C 
Baseline Filename:	 
End Condition:	Go To Load 
Total Points in Run:	1710 
Method Steps: 
Pre-Run Actions 
Start the Run 
	Action occurs Immediately 
Switch the Gas to Nitrogen at 20.0 ml/min  
	Action occurs Immediately 
1)	Heat from 30.00°C to 600.00°C at 20.00°C/min 
 
1) TGA Temperature Scan 
	Time     	Unsubtracted	Baseline     	Program     	Sample     	Approx.     	R25 Diagnostic 
	          	Weight     	Weight     	Temperature	Temperature	Gas Flow     	Temperature 
	23.450000	0.858092	0.000000	499.000000	481.890000	19.800000	0.000000 
	23.466667	0.854302	0.000000	499.333333	482.230000	19.800000	0.000000 
	23.483333	0.852197	0.000000	499.666667	482.570000	19.800000	0.000000 
	23.500000	0.846933	0.000000	500.000000	482.910000	19.800000	0.000000 
	23.516667	0.843564	0.000000	500.333333	483.250000	19.800000	0.000000 
	23.533333	0.839142	0.000000	500.666667	483.590000	19.800000	0.000000 
	23.550000	0.836615	0.000000	501.000000	483.930000	19.800000	0.000000 
	23.566667	0.834088	0.000000	501.333333	484.270000	19.800000	0.000000 
	23.583333	0.832193	0.000000	501.666667	484.610000	19.800000	0.000000 
	23.600000	0.829035	0.000000	502.000000	484.950000	19.800000	0.000000 
	23.616667	0.825666	0.000000	502.333333	485.290000	19.800000	0.000000 
	23.633333	0.822718	0.000000	502.666667	485.630000	19.800000	0.000000 
	23.650000	0.820402	0.000000	503.000000	485.980000	19.800000	0.000000 
	23.666667	0.817665	0.000000	503.333333	486.320000	19.800000	0.000000 
	23.683333	0.814085	0.000000	503.666667	486.660000	19.800000	0.000000 
	23.700000	0.812190	0.000000	504.000000	487.000000	19.800000	0.000000 
	23.716667	0.809663	0.000000	504.333333	487.340000	19.800000	0.000000 
	23.733333	0.806294	0.000000	504.666667	487.680000	19.800000	0.000000 
	23.750000	0.803768	0.000000	505.000000	488.020000	19.800000	0.000000 
	23.766667	0.801872	0.000000	505.333333	488.360000	19.800000	0.000000 
	23.783333	0.799556	0.000000	505.666667	488.710000	19.800000	0.000000 
	23.800000	0.798293	0.000000	506.000000	489.050000	19.800000	0.000000 
	23.816667	0.795766	0.000000	506.333333	489.390000	19.800000	0.000000 
	23.833333	0.794713	0.000000	506.666667	489.730000	19.800000	0.000000 
	23.850000	0.792608	0.000000	507.000000	490.070000	19.800000	0.000000 
	23.866667	0.790713	0.000000	507.333333	490.420000	19.800000	0.000000 
	23.883333	0.789239	0.000000	507.666667	490.760000	19.800000	0.000000 
	23.900000	0.787133	0.000000	508.000000	491.100000	19.800000	0.000000 
	23.916667	0.785659	0.000000	508.333333	491.440000	19.800000	0.000000 
	23.933333	0.783764	0.000000	508.666667	491.780000	19.800000	0.000000 
	23.950000	0.781659	0.000000	509.000000	492.130000	19.800000	0.000000 
	23.966667	0.779342	0.000000	509.333333	492.470000	19.800000	0.000000 
	23.983333	0.778500	0.000000	509.666667	492.810000	19.800000	0.000000 
	24.000000	0.778290	0.000000	510.000000	493.150000	19.800000	0.000000 
	24.016667	0.776816	0.000000	510.333333	493.490000	19.800000	0.000000 
	24.033333	0.775973	0.000000	510.666667	493.840000	19.800000	0.000000 
	24.050000	0.774289	0.000000	511.000000	494.180000	19.800000	0.000000 
	24.066667	0.772604	0.000000	511.333333	494.520000	19.800000	0.000000 
	24.083333	0.771973	0.000000	511.666667	494.860000	19.800000	0.000000 
	24.100000	0.770709	0.000000	512.000000	495.210000	19.800000	0.000000 
	24.116667	0.769446	0.000000	512.333333	495.550000	19.800000	0.000000 
	24.133333	0.768183	0.000000	512.666667	495.890000	19.800000	0.000000 
	24.150000	0.766077	0.000000	513.000000	496.230000	19.800000	0.000000 
	24.166667	0.764182	0.000000	513.333333	496.570000	19.800000	0.000000 
	24.183333	0.763129	0.000000	513.666667	496.920000	19.800000	0.000000 
	24.200000	0.762708	0.000000	514.000000	497.260000	19.800000	0.000000 
	24.216667	0.761655	0.000000	514.333333	497.600000	19.800000	0.000000 
	24.233333	0.759760	0.000000	514.666667	497.940000	19.800000	0.000000 
	24.250000	0.758707	0.000000	515.000000	498.290000	19.800000	0.000000 
	24.266667	0.757233	0.000000	515.333333	498.630000	19.800000	0.000000 
	24.283333	0.755759	0.000000	515.666667	498.970000	19.800000	0.000000 
	24.300000	0.754285	0.000000	516.000000	499.310000	19.800000	0.000000 
	24.316667	0.752601	0.000000	516.333333	499.660000	19.800000	0.000000 
	24.333333	0.751548	0.000000	516.666667	500.000000	19.800000	0.000000 
	24.350000	0.750285	0.000000	517.000000	500.340000	19.800000	0.000000 
	24.366667	0.749443	0.000000	517.333333	500.690000	19.800000	0.000000 
	24.383333	0.748811	0.000000	517.666667	501.030000	19.800000	0.000000 
	24.400000	0.748179	0.000000	518.000000	501.370000	19.800000	0.000000 
	24.416667	0.746705	0.000000	518.333333	501.710000	19.800000	0.000000 
	24.433333	0.745442	0.000000	518.666667	502.060000	19.800000	0.000000 
	24.450000	0.744810	0.000000	519.000000	502.400000	19.800000	0.000000 
	24.466667	0.743757	0.000000	519.333333	502.740000	19.800000	0.000000 
	24.483333	0.742283	0.000000	519.666667	503.080000	19.800000	0.000000 
	24.500000	0.741441	0.000000	520.000000	503.430000	19.800000	0.000000 
	24.516667	0.740178	0.000000	520.333333	503.770000	19.800000	0.000000 
	24.533333	0.739125	0.000000	520.666667	504.110000	19.800000	0.000000 
	24.550000	0.738493	0.000000	521.000000	504.460000	19.800000	0.000000 
	24.566667	0.738283	0.000000	521.333333	504.800000	19.800000	0.000000 
	24.583333	0.737862	0.000000	521.666667	505.140000	19.800000	0.000000 
	24.600000	0.737230	0.000000	522.000000	505.490000	19.800000	0.000000 
	24.616667	0.736598	0.000000	522.333333	505.830000	19.800000	0.000000 
	24.633333	0.735335	0.000000	522.666667	506.170000	19.800000	0.000000 
	24.650000	0.734282	0.000000	523.000000	506.520000	19.800000	0.000000 
	24.666667	0.732598	0.000000	523.333333	506.860000	19.800000	0.000000 
	24.683333	0.732387	0.000000	523.666667	507.200000	19.800000	0.000000 
	24.700000	0.731966	0.000000	524.000000	507.550000	19.800000	0.000000 
	24.716667	0.731545	0.000000	524.333333	507.890000	19.800000	0.000000 
	24.733333	0.730703	0.000000	524.666667	508.230000	19.800000	0.000000 
	24.750000	0.729860	0.000000	525.000000	508.580000	19.800000	0.000000 
	24.766667	0.729018	0.000000	525.333333	508.920000	19.800000	0.000000 
	24.783333	0.728386	0.000000	525.666667	509.270000	19.800000	0.000000 
	24.800000	0.727544	0.000000	526.000000	509.610000	19.800000	0.000000 
	24.816667	0.727123	0.000000	526.333333	509.950000	19.800000	0.000000 
	24.833333	0.725860	0.000000	526.666667	510.300000	19.800000	0.000000 
	24.850000	0.725860	0.000000	527.000000	510.640000	19.800000	0.000000 
	24.866667	0.724807	0.000000	527.333333	510.980000	19.800000	0.000000 
	24.883333	0.723965	0.000000	527.666667	511.330000	19.800000	0.000000 
	24.900000	0.723754	0.000000	528.000000	511.670000	19.800000	0.000000 
	24.916667	0.723333	0.000000	528.333333	512.010000	19.800000	0.000000 
	24.933333	0.722912	0.000000	528.666667	512.360000	19.800000	0.000000 
	24.950000	0.722491	0.000000	529.000000	512.700000	19.800000	0.000000 
	24.966667	0.722069	0.000000	529.333333	513.040000	19.800000	0.000000 
	24.983333	0.721227	0.000000	529.666667	513.390000	19.800000	0.000000 
	25.000000	0.721017	0.000000	530.000000	513.730000	19.800000	0.000000 
	25.016667	0.720174	0.000000	530.333333	514.070000	19.800000	0.000000 
	25.033333	0.719753	0.000000	530.666667	514.420000	19.800000	0.000000 
	25.050000	0.718911	0.000000	531.000000	514.760000	19.800000	0.000000 
	25.066667	0.718279	0.000000	531.333333	515.100000	19.800000	0.000000 
	25.083333	0.717648	0.000000	531.666667	515.450000	19.800000	0.000000 
	25.100000	0.716595	0.000000	532.000000	515.790000	19.800000	0.000000 
	25.116667	0.716805	0.000000	532.333333	516.130000	19.800000	0.000000 
	25.133333	0.715753	0.000000	532.666667	516.480000	19.800000	0.000000 
	25.150000	0.715121	0.000000	533.000000	516.820000	19.800000	0.000000 
	25.166667	0.714489	0.000000	533.333333	517.170000	19.800000	0.000000 
	25.183333	0.714489	0.000000	533.666667	517.510000	19.800000	0.000000 
	25.200000	0.713858	0.000000	534.000000	517.850000	19.800000	0.000000 
	25.216667	0.712594	0.000000	534.333333	518.200000	19.800000	0.000000 
	25.233333	0.712594	0.000000	534.666667	518.540000	19.800000	0.000000 
	25.250000	0.712173	0.000000	535.000000	518.890000	19.800000	0.000000 
	25.266667	0.711541	0.000000	535.333333	519.230000	19.800000	0.000000 
	25.283333	0.711120	0.000000	535.666667	519.570000	19.800000	0.000000 
	25.300000	0.710699	0.000000	536.000000	519.920000	19.800000	0.000000 
	25.316667	0.710489	0.000000	536.333333	520.260000	19.800000	0.000000 
	25.333333	0.710067	0.000000	536.666667	520.610000	19.800000	0.000000 
	25.350000	0.710067	0.000000	537.000000	520.950000	19.800000	0.000000 
	25.366667	0.709646	0.000000	537.333333	521.300000	19.800000	0.000000 
	25.383333	0.709436	0.000000	537.666667	521.640000	19.800000	0.000000 
	25.400000	0.709225	0.000000	538.000000	521.990000	19.800000	0.000000 
	25.416667	0.708804	0.000000	538.333333	522.330000	19.800000	0.000000 
	25.433333	0.708594	0.000000	538.666667	522.670000	19.800000	0.000000 
	25.450000	0.707751	0.000000	539.000000	523.020000	19.800000	0.000000 
	25.466667	0.707541	0.000000	539.333333	523.360000	19.800000	0.000000 
	25.483333	0.707330	0.000000	539.666667	523.710000	19.800000	0.000000 
	25.500000	0.706488	0.000000	540.000000	524.050000	19.800000	0.000000 
	25.516667	0.706067	0.000000	540.333333	524.400000	19.800000	0.000000 
	25.533333	0.705225	0.000000	540.666667	524.740000	19.800000	0.000000 
	25.550000	0.704382	0.000000	541.000000	525.090000	19.800000	0.000000 
	25.566667	0.703961	0.000000	541.333333	525.430000	19.800000	0.000000 
	25.583333	0.703329	0.000000	541.666667	525.770000	19.800000	0.000000 
	25.600000	0.703119	0.000000	542.000000	526.120000	19.800000	0.000000 
	25.616667	0.702698	0.000000	542.333333	526.460000	19.800000	0.000000 
	25.633333	0.702277	0.000000	542.666667	526.810000	19.800000	0.000000 
	25.650000	0.701645	0.000000	543.000000	527.150000	19.800000	0.000000 
	25.666667	0.701434	0.000000	543.333333	527.500000	19.800000	0.000000 
	25.683333	0.701224	0.000000	543.666667	527.840000	19.800000	0.000000 
	25.700000	0.700592	0.000000	544.000000	528.190000	19.800000	0.000000 
	25.716667	0.700171	0.000000	544.333333	528.530000	19.800000	0.000000 
	25.733333	0.699539	0.000000	544.666667	528.880000	19.800000	0.000000 
	25.750000	0.699329	0.000000	545.000000	529.220000	19.800000	0.000000 
	25.766667	0.698908	0.000000	545.333333	529.560000	19.800000	0.000000 
	25.783333	0.698487	0.000000	545.666667	529.910000	19.800000	0.000000 
	25.800000	0.698065	0.000000	546.000000	530.250000	19.800000	0.000000 
	25.816667	0.697434	0.000000	546.333333	530.600000	19.800000	0.000000 
	25.833333	0.697223	0.000000	546.666667	530.940000	19.800000	0.000000 
	25.850000	0.697013	0.000000	547.000000	531.290000	19.800000	0.000000 
	25.866667	0.696591	0.000000	547.333333	531.630000	19.800000	0.000000 
	25.883333	0.696381	0.000000	547.666667	531.970000	19.800000	0.000000 
	25.900000	0.696170	0.000000	548.000000	532.320000	19.800000	0.000000 
	25.916667	0.695960	0.000000	548.333333	532.660000	19.800000	0.000000 
	25.933333	0.695118	0.000000	548.666667	533.010000	19.800000	0.000000 
	25.950000	0.694696	0.000000	549.000000	533.360000	19.800000	0.000000 
	25.966667	0.694486	0.000000	549.333333	533.700000	19.800000	0.000000 
	25.983333	0.693223	0.000000	549.666667	534.050000	19.800000	0.000000 
	26.000000	0.693012	0.000000	550.000000	534.390000	19.800000	0.000000 
	26.016667	0.692380	0.000000	550.333333	534.730000	19.800000	0.000000 
	26.033333	0.691959	0.000000	550.666667	535.080000	19.800000	0.000000 
	26.050000	0.692170	0.000000	551.000000	535.420000	19.800000	0.000000 
	26.066667	0.691959	0.000000	551.333333	535.770000	19.800000	0.000000 
	26.083333	0.691959	0.000000	551.666667	536.110000	19.800000	0.000000 
	26.100000	0.691749	0.000000	552.000000	536.450000	19.800000	0.000000 
	26.116667	0.691538	0.000000	552.333333	536.800000	19.800000	0.000000 
	26.133333	0.690906	0.000000	552.666667	537.140000	19.800000	0.000000 
	26.150000	0.690906	0.000000	553.000000	537.490000	19.800000	0.000000 
	26.166667	0.690275	0.000000	553.333333	537.830000	19.800000	0.000000 
	26.183333	0.690064	0.000000	553.666667	538.180000	19.800000	0.000000 
	26.200000	0.689854	0.000000	554.000000	538.520000	19.800000	0.000000 
	26.216667	0.689643	0.000000	554.333333	538.860000	19.800000	0.000000 
	26.233333	0.689011	0.000000	554.666667	539.210000	19.800000	0.000000 
	26.250000	0.688590	0.000000	555.000000	539.550000	19.800000	0.000000 
	26.266667	0.688380	0.000000	555.333333	539.890000	19.800000	0.000000 
	26.283333	0.688380	0.000000	555.666667	540.240000	19.800000	0.000000 
	26.300000	0.687958	0.000000	556.000000	540.580000	19.800000	0.000000 
	26.316667	0.687537	0.000000	556.333333	540.930000	19.800000	0.000000 
	26.333333	0.686906	0.000000	556.666667	541.270000	19.800000	0.000000 
	26.350000	0.686695	0.000000	557.000000	541.620000	19.800000	0.000000 
	26.366667	0.686274	0.000000	557.333333	541.960000	19.800000	0.000000 
	26.383333	0.685642	0.000000	557.666667	542.310000	19.800000	0.000000 
	26.400000	0.684800	0.000000	558.000000	542.660000	19.800000	0.000000 
	26.416667	0.684379	0.000000	558.333333	543.000000	19.800000	0.000000 
	26.433333	0.684168	0.000000	558.666667	543.340000	19.800000	0.000000 
	26.450000	0.683747	0.000000	559.000000	543.690000	19.800000	0.000000 
	26.466667	0.683326	0.000000	559.333333	544.030000	19.800000	0.000000 
	26.483333	0.683116	0.000000	559.666667	544.380000	19.800000	0.000000 
	26.500000	0.682905	0.000000	560.000000	544.720000	19.800000	0.000000 
	26.516667	0.682694	0.000000	560.333333	545.070000	19.800000	0.000000 
	26.533333	0.682484	0.000000	560.666667	545.410000	19.800000	0.000000 
	26.550000	0.682063	0.000000	561.000000	545.760000	19.800000	0.000000 
	26.566667	0.681642	0.000000	561.333333	546.100000	19.800000	0.000000 
	26.583333	0.681431	0.000000	561.666667	546.450000	19.800000	0.000000 
	26.600000	0.681220	0.000000	562.000000	546.790000	19.800000	0.000000 
	26.616667	0.681010	0.000000	562.333333	547.140000	19.800000	0.000000 
	26.633333	0.680589	0.000000	562.666667	547.480000	19.800000	0.000000 
	26.650000	0.680378	0.000000	563.000000	547.830000	19.800000	0.000000 
	26.666667	0.679957	0.000000	563.333333	548.170000	19.800000	0.000000 
	26.683333	0.679957	0.000000	563.666667	548.520000	19.800000	0.000000 
	26.700000	0.679536	0.000000	564.000000	548.860000	19.800000	0.000000 
	26.716667	0.678904	0.000000	564.333333	549.210000	19.800000	0.000000 
	26.733333	0.678483	0.000000	564.666667	549.550000	19.800000	0.000000 
	26.750000	0.677851	0.000000	565.000000	549.900000	19.800000	0.000000 
	26.766667	0.677641	0.000000	565.333333	550.250000	19.800000	0.000000 
	26.783333	0.677430	0.000000	565.666667	550.590000	19.800000	0.000000 
	26.800000	0.676799	0.000000	566.000000	550.940000	19.800000	0.000000 
	26.816667	0.676799	0.000000	566.333333	551.280000	19.800000	0.000000 
	26.833333	0.676378	0.000000	566.666667	551.630000	19.800000	0.000000 
	26.850000	0.675746	0.000000	567.000000	551.980000	19.800000	0.000000 
	26.866667	0.674904	0.000000	567.333333	552.320000	19.800000	0.000000 
	26.883333	0.674061	0.000000	567.666667	552.670000	19.800000	0.000000 
	26.900000	0.673640	0.000000	568.000000	553.010000	19.800000	0.000000 
	26.916667	0.673219	0.000000	568.333333	553.360000	19.800000	0.000000 
	26.933333	0.672798	0.000000	568.666667	553.710000	19.800000	0.000000 
	26.950000	0.672587	0.000000	569.000000	554.050000	19.800000	0.000000 
	26.966667	0.671956	0.000000	569.333333	554.400000	19.800000	0.000000 
	26.983333	0.671956	0.000000	569.666667	554.750000	19.800000	0.000000 
	27.000000	0.671114	0.000000	570.000000	555.090000	19.800000	0.000000 
	27.016667	0.670903	0.000000	570.333333	555.440000	19.800000	0.000000 
	27.033333	0.670903	0.000000	570.666667	555.790000	19.800000	0.000000 
	27.050000	0.670692	0.000000	571.000000	556.130000	19.800000	0.000000 
	27.066667	0.670482	0.000000	571.333333	556.480000	19.800000	0.000000 
	27.083333	0.670271	0.000000	571.666667	556.830000	19.800000	0.000000 
	27.100000	0.670271	0.000000	572.000000	557.170000	19.800000	0.000000 
	27.116667	0.670061	0.000000	572.333333	557.520000	19.800000	0.000000 
	27.133333	0.669850	0.000000	572.666667	557.870000	19.800000	0.000000 
	27.150000	0.669640	0.000000	573.000000	558.210000	19.800000	0.000000 
	27.166667	0.669640	0.000000	573.333333	558.560000	19.800000	0.000000 
	27.183333	0.669218	0.000000	573.666667	558.910000	19.800000	0.000000 
	27.200000	0.669008	0.000000	574.000000	559.250000	19.800000	0.000000 
	27.216667	0.668587	0.000000	574.333333	559.600000	19.800000	0.000000 
	27.233333	0.668376	0.000000	574.666667	559.950000	19.800000	0.000000 
	27.250000	0.667745	0.000000	575.000000	560.290000	19.800000	0.000000 
	27.266667	0.667534	0.000000	575.333333	560.640000	19.800000	0.000000 
	27.283333	0.667113	0.000000	575.666667	560.990000	19.800000	0.000000 
	27.300000	0.666692	0.000000	576.000000	561.330000	19.800000	0.000000 
	27.316667	0.666481	0.000000	576.333333	561.680000	19.800000	0.000000 
	27.333333	0.666060	0.000000	576.666667	562.030000	19.800000	0.000000 
	27.350000	0.665428	0.000000	577.000000	562.370000	19.800000	0.000000 
	27.366667	0.665007	0.000000	577.333333	562.720000	19.800000	0.000000 
	27.383333	0.664586	0.000000	577.666667	563.070000	19.800000	0.000000 
	27.400000	0.665007	0.000000	578.000000	563.420000	19.800000	0.000000 
	27.416667	0.663954	0.000000	578.333333	563.760000	19.800000	0.000000 
	27.433333	0.663533	0.000000	578.666667	564.110000	19.800000	0.000000 
	27.450000	0.663112	0.000000	579.000000	564.460000	19.800000	0.000000 
	27.466667	0.662691	0.000000	579.333333	564.800000	19.800000	0.000000 
	27.483333	0.662059	0.000000	579.666667	565.150000	19.800000	0.000000 
	27.500000	0.661638	0.000000	580.000000	565.500000	19.800000	0.000000 
	27.516667	0.660796	0.000000	580.333333	565.850000	19.800000	0.000000 
	27.533333	0.659954	0.000000	580.666667	566.190000	19.800000	0.000000 
	27.550000	0.659743	0.000000	581.000000	566.540000	19.800000	0.000000 
	27.566667	0.659322	0.000000	581.333333	566.890000	19.800000	0.000000 
	27.583333	0.658901	0.000000	581.666667	567.230000	19.800000	0.000000 
	27.600000	0.658690	0.000000	582.000000	567.580000	19.800000	0.000000 
	27.616667	0.657848	0.000000	582.333333	567.930000	19.800000	0.000000 
	27.633333	0.657427	0.000000	582.666667	568.280000	19.800000	0.000000 
	27.650000	0.656795	0.000000	583.000000	568.620000	19.800000	0.000000 
	27.666667	0.656164	0.000000	583.333333	568.970000	19.800000	0.000000 
	27.683333	0.655742	0.000000	583.666667	569.320000	19.800000	0.000000 
	27.700000	0.655532	0.000000	584.000000	569.670000	19.800000	0.000000 
	27.716667	0.655111	0.000000	584.333333	570.010000	19.800000	0.000000 
	27.733333	0.654479	0.000000	584.666667	570.360000	19.800000	0.000000 
	27.750000	0.654479	0.000000	585.000000	570.710000	19.800000	0.000000 
	27.766667	0.654058	0.000000	585.333333	571.060000	19.800000	0.000000 
	27.783333	0.653637	0.000000	585.666667	571.400000	19.800000	0.000000 
	27.800000	0.653216	0.000000	586.000000	571.750000	19.800000	0.000000 
	27.816667	0.652795	0.000000	586.333333	572.100000	19.800000	0.000000 
	27.833333	0.652584	0.000000	586.666667	572.450000	19.800000	0.000000 
	27.850000	0.651952	0.000000	587.000000	572.790000	19.800000	0.000000 
	27.866667	0.651531	0.000000	587.333333	573.140000	19.800000	0.000000 
	27.883333	0.651321	0.000000	587.666667	573.490000	19.800000	0.000000 
	27.900000	0.651110	0.000000	588.000000	573.840000	19.800000	0.000000 
	27.916667	0.650689	0.000000	588.333333	574.180000	19.800000	0.000000 
	27.933333	0.650268	0.000000	588.666667	574.530000	19.800000	0.000000 
	27.950000	0.650057	0.000000	589.000000	574.880000	19.800000	0.000000 
	27.966667	0.649426	0.000000	589.333333	575.230000	19.800000	0.000000 
	27.983333	0.648794	0.000000	589.666667	575.580000	19.800000	0.000000 
	28.000000	0.648162	0.000000	590.000000	575.920000	19.800000	0.000000 
	28.016667	0.647320	0.000000	590.333333	576.270000	19.800000	0.000000 
	28.033333	0.646688	0.000000	590.666667	576.620000	19.800000	0.000000 
	28.050000	0.646478	0.000000	591.000000	576.970000	19.800000	0.000000 
	28.066667	0.645425	0.000000	591.333333	577.320000	19.800000	0.000000 
	28.083333	0.645425	0.000000	591.666667	577.670000	19.800000	0.000000 
	28.100000	0.645004	0.000000	592.000000	578.010000	19.800000	0.000000 
	28.116667	0.644583	0.000000	592.333333	578.360000	19.800000	0.000000 
	28.133333	0.644162	0.000000	592.666667	578.710000	19.800000	0.000000 
	28.150000	0.643951	0.000000	593.000000	579.060000	19.800000	0.000000 
	28.166667	0.643530	0.000000	593.333333	579.410000	19.800000	0.000000 
	28.183333	0.643319	0.000000	593.666667	579.750000	19.800000	0.000000 
	28.200000	0.642688	0.000000	594.000000	580.100000	19.800000	0.000000 
	28.216667	0.642267	0.000000	594.333333	580.450000	19.800000	0.000000 
	28.233333	0.641635	0.000000	594.666667	580.800000	19.800000	0.000000 
	28.250000	0.641424	0.000000	595.000000	581.150000	19.800000	0.000000 
	28.266667	0.640793	0.000000	595.333333	581.490000	19.800000	0.000000 
	28.283333	0.639740	0.000000	595.666667	581.840000	19.800000	0.000000 
	28.300000	0.639108	0.000000	596.000000	582.190000	19.800000	0.000000 
	28.316667	0.638687	0.000000	596.333333	582.540000	19.800000	0.000000 
	28.333333	0.638055	0.000000	596.666667	582.880000	19.800000	0.000000 
	28.350000	0.637213	0.000000	597.000000	583.230000	19.800000	0.000000 
	28.366667	0.637002	0.000000	597.333333	583.580000	19.800000	0.000000 
	28.383333	0.636371	0.000000	597.666667	583.930000	19.800000	0.000000 
	28.400000	0.635318	0.000000	598.000000	584.280000	19.800000	0.000000 
	28.416667	0.634897	0.000000	598.333333	584.620000	19.800000	0.000000 
	28.433333	0.634265	0.000000	598.666667	584.970000	19.800000	0.000000 
	28.450000	0.633633	0.000000	599.000000	585.320000	19.800000	0.000000 
	28.466667	0.633212	0.000000	599.333333	585.670000	19.800000	0.000000 
	28.483333	0.632791	0.000000	599.666667	586.020000	19.800000	0.000000 
 
 
	TGA 4000 / Pyris 6 TGA TEMPERATURE CALIBRATION: 
Calibration Type:    Use Standards One, Two and Three 
Date:	05.10.2017 15:20:12 
 
Date:	(null) 
Date:	(null) 
 
Reference	Expected (°C)	Measured at Rate 1(°C)	Measured at Rate 2(°C) 
Alumel          	 154.200		 162.610			  194.090 
Perkalloy       	 596.000		 585.570			  602.800 
Iron            	 780.000		 764.870			  777.840 
 
NEWPAGE 
 
	WEIGHT CALIBRATION INPUTS: 
Range: Low (130 mg) 
Reference Weight =	  56.060 mg 
Measured  Weight =	  57.878 mg 
WEIGHT CALIBRATION COMPUTED RESULTS: 
Low Range Factor =	   0.969  Low Range Offset =	 -59.614 mg  Date:	05.10.2017 15:35:23 
 
 
	PROGRAM TEMPERATURE CALIBRATION INPUTS: 
Minimum	  50.000 °C 
Maximum	 900.000 °C 
 
	PROGRAM TEMPERATURE CALIBRATION COMPUTED RESULTS: 
Date:	05.10.2017 13:25:53 
Setpoints (°C)	Actuals (°C)	Furnace (°C) 
  50.000	  48.287	  50.050 
 156.250	 146.747	 156.240 
 262.500	 245.760	 262.540 
 368.750	 345.740	 368.740 
 475.000	 447.017	 475.040 
 581.250	 548.713	 581.240 
 687.500	 650.450	 687.540 
 793.750	 752.003	 793.740 
 900.000	 854.553	 900.040 
 
 
	PROFILE VALUES FOR THIS DATA: 
 
Software Version	11.0.0.0449 
Firmware Version	TGA 4000 V1.04 Sep 22 2009  
Instrument Serial Number	016120108 
Load Temperature	30.0 °C 
Go To Temp Rate	100.0 °C/min 
Cooling Device	Circulating Water 
Furnace Constant	11.6 s 
